questionID,assessmentName,questionNum,question,totalMarks,weight,co_id,section_id
3761,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,152,342
3762,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,152,342
3763,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,343
3764,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,343
3765,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,343
3766,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,343
3767,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,343
3768,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,343
3769,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,343
3770,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,343
3771,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,343
3772,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,343
3773,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,343
3774,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,344
3775,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,344
3776,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,344
3777,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,344
3778,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,344
3779,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,344
3780,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,344
3781,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,344
3782,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,344
3783,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,344
3784,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,344
3785,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,345
3786,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,345
3787,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,345
3788,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,345
3789,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,345
3790,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,345
3791,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,345
3792,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,345
3793,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,345
3794,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,345
3795,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,345
3796,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,346
3797,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,346
3798,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,346
3799,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,346
3800,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,346
3801,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,346
3802,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,346
3803,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,346
3804,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,346
3805,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,346
3806,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,346
3807,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,347
3808,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,347
3809,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,347
3810,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,347
3811,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,347
3812,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,347
3813,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,347
3814,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,347
3815,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,347
3816,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,347
3817,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,347
3818,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,348
3819,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,348
3820,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,348
3821,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,348
3822,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,348
3823,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,348
3824,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,348
3825,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,348
3826,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,348
3827,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,348
3828,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,348
3829,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,349
3830,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,349
3831,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,349
3832,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,349
3833,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,349
3834,Mid,6,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,156,349
3835,Final,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,40,153,349
3836,Final,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,155,349
3837,Final,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",15,40,154,349
3838,Final,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",50,40,156,349
3839,Lab,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,156,349
3840,Mid,1,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,350
3841,Mid,2,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",25,30,153,350
3842,Mid,3,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,154,350
3843,Mid,4,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",20,30,154,350
3844,Mid,5,"Lorem ipsum dolor sit amet, consectetur adipiscing elit. In commodo tortor quis nisi viverra consectetur. Nulla sed libero mollis, scelerisque ipsum ut, viverra justo. Vivamus.",30,30,155,350
